# SLTD+BAO Angular distance posterior from GP 
#  redshifts : 0.35, 0.44, 0.57, 0.6, 0.73, 2.34 
# 
#        d1               d2               d3               d4               d5               d6               d7               d8               d9
   7.0254025e+02    6.6174228e+02    8.2607165e+02    1.0736202e+03    1.5243268e+03    1.4897981e+03    1.9701978e+03    1.6996120e+03    1.9270051e+03
   8.6232659e+02    8.8427260e+02    1.0184268e+03    1.1714253e+03    1.3415579e+03    1.5465022e+03    1.3472081e+03    1.4862171e+03    1.3737696e+03
   1.0151170e+03    8.7420209e+02    9.5879800e+02    1.2507724e+03    1.4827458e+03    1.4090373e+03    1.5919757e+03    1.4880528e+03    1.1815025e+03
   8.6655910e+02    7.5313939e+02    7.8152853e+02    1.2723809e+03    1.3501924e+03    1.2908417e+03    1.5336152e+03    1.2564552e+03    1.5425681e+03
   1.0236807e+03    7.7807830e+02    1.0718953e+03    1.1227867e+03    1.6066882e+03    1.4378132e+03    1.3257422e+03    1.7989993e+03    1.4413275e+03
   7.0603207e+02    8.8270436e+02    7.8596747e+02    1.1684981e+03    1.2489161e+03    1.5198288e+03    1.7048730e+03    1.6416780e+03    1.6090656e+03
   6.4123109e+02    8.4262013e+02    7.9867804e+02    1.0363623e+03    1.4075426e+03    1.4454117e+03    1.6094514e+03    1.7561895e+03    1.4520630e+03
   7.6398044e+02    7.5251314e+02    9.6738472e+02    1.1580867e+03    1.3916902e+03    1.6701691e+03    1.9193751e+03    1.8221856e+03    1.6201754e+03
   7.4992726e+02    8.8381491e+02    1.0268563e+03    1.1490763e+03    1.4330880e+03    1.5089802e+03    1.3850282e+03    1.4205063e+03    1.8047190e+03
   6.9962507e+02    6.1748256e+02    1.0103983e+03    1.1593750e+03    1.5304696e+03    1.4855559e+03    1.6455058e+03    1.6003522e+03    1.6570204e+03
   7.3784261e+02    7.9159856e+02    1.0597051e+03    1.0552336e+03    1.6332457e+03    1.5115050e+03    1.4807974e+03    1.6627983e+03    1.5885071e+03
   8.0275022e+02    7.8636463e+02    9.3108329e+02    1.1626116e+03    1.3783624e+03    1.4022971e+03    1.6564960e+03    1.5709917e+03    1.7902423e+03
   6.0236211e+02    7.3753711e+02    7.7069882e+02    1.0676997e+03    1.5250016e+03    1.2871362e+03    1.6054751e+03    1.7464183e+03    1.4754099e+03
   7.4280687e+02    8.1094073e+02    9.6532604e+02    1.0781796e+03    1.6994058e+03    1.5163972e+03    1.4805115e+03    1.6658880e+03    1.4652823e+03
   9.5894496e+02    9.7359140e+02    1.0899140e+03    1.2903221e+03    1.5911651e+03    1.3999305e+03    1.5956932e+03    1.5779223e+03    1.3946606e+03
   5.9271540e+02    7.2161639e+02    1.0891921e+03    1.0376122e+03    1.4798695e+03    1.5017425e+03    1.5016921e+03    1.5816413e+03    1.7952642e+03
   7.5562919e+02    8.9438234e+02    9.9782062e+02    1.0618906e+03    1.6331520e+03    1.2600085e+03    1.4177116e+03    1.6952232e+03    1.6255986e+03
   8.8577215e+02    7.6836420e+02    9.6255388e+02    1.0929378e+03    1.5813257e+03    1.4992080e+03    1.7630736e+03    2.1438261e+03    1.4474459e+03
   6.8650552e+02    7.1431546e+02    1.0384984e+03    1.1193392e+03    1.3663669e+03    1.5310490e+03    1.5034539e+03    2.2199407e+03    1.6868468e+03
   6.4622591e+02    7.9571973e+02    9.2527530e+02    1.2138004e+03    1.6305405e+03    1.4545310e+03    1.8861490e+03    1.5540688e+03    1.8242871e+03
   8.4894496e+02    9.7027835e+02    7.9932636e+02    1.4373446e+03    1.4694154e+03    1.4046743e+03    1.5935098e+03    1.7723870e+03    1.9669108e+03
   7.8710288e+02    1.0246522e+03    9.3879921e+02    1.3750702e+03    1.3695437e+03    1.1899014e+03    1.6041457e+03    1.7273636e+03    1.5644973e+03
   7.0684967e+02    9.2858862e+02    8.3530026e+02    1.1533396e+03    1.3711422e+03    1.5336942e+03    1.4235436e+03    2.0463662e+03    1.3451990e+03
   9.0712388e+02    7.9475464e+02    8.2892441e+02    1.1222794e+03    1.2636084e+03    1.3850617e+03    1.4413043e+03    1.6113478e+03    1.4893308e+03
   7.5019824e+02    7.9466675e+02    9.8254578e+02    9.1462811e+02    1.2306280e+03    1.3711875e+03    1.5474540e+03    1.4835082e+03    1.6190541e+03
   8.0168224e+02    9.1918815e+02    9.7455889e+02    1.2272393e+03    1.4252916e+03    1.4986726e+03    1.7540724e+03    1.8029688e+03    1.6961713e+03
   8.9535929e+02    9.5234157e+02    8.3489532e+02    1.0065383e+03    1.2975354e+03    1.2770782e+03    1.6045743e+03    1.6940286e+03    1.5209214e+03
   7.4333753e+02    7.8352511e+02    9.4907712e+02    1.2781673e+03    1.5011036e+03    1.4601471e+03    1.8150946e+03    1.3860856e+03    1.6702556e+03
   8.4994412e+02    8.9680828e+02    1.0672195e+03    1.2743916e+03    1.6138651e+03    1.3323902e+03    1.7260982e+03    1.7566878e+03    1.5450430e+03
   8.3369323e+02    8.7885682e+02    1.2046977e+03    1.1061462e+03    1.5499499e+03    1.3893955e+03    1.6970924e+03    1.4479518e+03    1.2078203e+03
   7.7022058e+02    9.2060112e+02    9.1683860e+02    1.1761673e+03    1.5914535e+03    1.2289636e+03    1.7065500e+03    1.9009448e+03    1.5311148e+03
   9.6431730e+02    9.9372493e+02    1.0560271e+03    1.2345838e+03    1.2669536e+03    1.7567404e+03    1.7416149e+03    1.7051433e+03    1.7934586e+03
   8.4569988e+02    8.3790470e+02    1.0853261e+03    1.1979825e+03    1.2947625e+03    1.5436006e+03    1.5606687e+03    2.0005797e+03    1.4410130e+03
   8.1048760e+02    7.0829715e+02    9.6371598e+02    1.1908341e+03    1.2717390e+03    1.4275890e+03    1.6139877e+03    1.4933046e+03    2.0889437e+03
   8.2620164e+02    7.6774644e+02    9.3578062e+02    1.3427229e+03    1.3260682e+03    1.3010276e+03    1.8013154e+03    1.6113233e+03    1.6543530e+03
   6.9548653e+02    8.2491455e+02    8.3843686e+02    1.2136726e+03    1.3249863e+03    1.4956011e+03    1.6567843e+03    1.6021126e+03    1.7772133e+03
   7.0820230e+02    6.9952331e+02    9.7112125e+02    1.2064381e+03    1.7510081e+03    1.9214911e+03    1.9634251e+03    1.6350355e+03    1.4845700e+03
   8.4625381e+02    1.0675779e+03    9.5013341e+02    1.2111705e+03    1.0856402e+03    1.5057810e+03    1.8364649e+03    1.5804015e+03    1.9258971e+03
   6.9150316e+02    1.0488244e+03    7.7706192e+02    1.1019200e+03    1.3610209e+03    1.4994840e+03    1.6935697e+03    1.4453065e+03    1.2497571e+03
   7.4577531e+02    6.8904158e+02    8.0081254e+02    1.2314929e+03    1.3735686e+03    1.5691488e+03    1.7768261e+03    1.5732400e+03    2.2411949e+03
   7.3964906e+02    8.8196009e+02    9.6982013e+02    1.3618666e+03    1.4349891e+03    1.7090313e+03    1.8118056e+03    1.8062288e+03    1.3405954e+03
   6.9605197e+02    9.1650548e+02    1.0469765e+03    1.1734600e+03    1.4941931e+03    1.2752631e+03    1.4168210e+03    1.4935424e+03    1.3463828e+03
   7.4242118e+02    7.7640548e+02    1.0242827e+03    1.2406429e+03    1.4793910e+03    1.1593950e+03    1.4889487e+03    1.7752142e+03    1.9026162e+03
   7.9959145e+02    8.8805121e+02    1.0279720e+03    1.2753923e+03    1.2851912e+03    1.1711987e+03    2.0114629e+03    1.8398448e+03    2.0482046e+03
   8.3368090e+02    1.0421384e+03    9.9447755e+02    1.3829671e+03    1.5396912e+03    1.4194008e+03    1.8946756e+03    1.6927075e+03    1.8877218e+03
   9.4845813e+02    9.0326338e+02    9.1516012e+02    1.4821314e+03    1.5298877e+03    1.7412039e+03    1.5723043e+03    1.7260503e+03    1.7432609e+03
   8.2232306e+02    8.6042281e+02    9.7384993e+02    1.3336496e+03    1.2259662e+03    1.4252476e+03    1.5744209e+03    1.6760720e+03    1.2938581e+03
   7.2526372e+02    7.8053000e+02    1.1893003e+03    1.4335543e+03    1.4372606e+03    1.6958696e+03    1.7856216e+03    2.0842158e+03    1.8540994e+03
   9.0556617e+02    8.4201768e+02    8.8927992e+02    1.1507301e+03    1.3268190e+03    1.3271187e+03    1.7313563e+03    1.7198633e+03    1.3602915e+03
   7.2204506e+02    6.7184426e+02    9.9177129e+02    1.0731206e+03    1.7624886e+03    1.5532385e+03    1.6427690e+03    1.6608308e+03    1.6057393e+03
   7.6077863e+02    7.6004083e+02    1.1363227e+03    1.4230640e+03    1.5432458e+03    1.2336486e+03    1.4972394e+03    1.4241968e+03    1.3425065e+03
   6.3982377e+02    6.9734819e+02    8.5600302e+02    1.2412516e+03    1.3879181e+03    1.7839269e+03    1.8139259e+03    1.7801794e+03    1.4360634e+03
   8.6659908e+02    9.8198049e+02    1.0750272e+03    1.0921569e+03    1.7450082e+03    1.5701050e+03    1.5708638e+03    1.7235146e+03    1.6578709e+03
   8.1733095e+02    8.4724732e+02    9.9741984e+02    1.1409828e+03    1.9232647e+03    1.4911026e+03    1.7758521e+03    1.6738129e+03    1.2865834e+03
   9.8443255e+02    8.3818024e+02    9.7027085e+02    1.2556779e+03    1.4708776e+03    1.7103273e+03    1.4876623e+03    1.9072588e+03    1.5239697e+03
   7.7276199e+02    7.1719003e+02    1.0884019e+03    1.0045137e+03    1.3912328e+03    1.4243410e+03    1.6105601e+03    1.5960249e+03    1.5610496e+03
   8.6863612e+02    9.2064422e+02    9.2963236e+02    1.0643472e+03    1.4919202e+03    1.3978197e+03    1.5959593e+03    1.7284553e+03    1.9341790e+03
   8.5156727e+02    7.8956146e+02    8.6236099e+02    9.2165770e+02    1.5614827e+03    1.4322627e+03    1.6227812e+03    1.7923116e+03    1.5183955e+03
   9.7600699e+02    8.5095798e+02    9.9497363e+02    1.2299951e+03    1.5205705e+03    1.4480685e+03    1.9157938e+03    1.6275226e+03    1.7596541e+03
   7.9016175e+02    8.7929181e+02    1.0234117e+03    1.2094912e+03    1.3987000e+03    1.1512760e+03    1.3960030e+03    1.6589916e+03    1.6942151e+03
   8.1029203e+02    8.3117004e+02    1.0163879e+03    1.1775952e+03    1.4429481e+03    1.3513027e+03    1.5237044e+03    1.3546211e+03    1.8467938e+03
   8.2902958e+02    9.3437696e+02    8.7587878e+02    1.2862731e+03    1.5369764e+03    1.3544765e+03    1.4586204e+03    1.4818095e+03    1.6737969e+03
   7.3016268e+02    9.2247963e+02    9.4299616e+02    1.3426419e+03    1.2668780e+03    1.3245259e+03    1.6548211e+03    1.6359322e+03    1.5744236e+03
   9.2169287e+02    7.8736506e+02    1.0975773e+03    1.2867195e+03    1.3884095e+03    1.3186150e+03    1.9303357e+03    1.6676970e+03    1.5512872e+03
   9.0158152e+02    1.0335214e+03    9.6975289e+02    1.1487404e+03    1.2967169e+03    1.7640611e+03    1.6568965e+03    1.6525821e+03    1.5407188e+03
   6.7368113e+02    7.2619316e+02    8.9270533e+02    1.1688471e+03    1.4478764e+03    1.6824949e+03    2.0133952e+03    1.6946302e+03    2.0180302e+03
   6.7321609e+02    6.4298281e+02    9.8493219e+02    9.8272368e+02    1.1096431e+03    1.3982974e+03    1.8716173e+03    1.9189188e+03    1.6103482e+03
   6.8351158e+02    8.5490006e+02    9.2924624e+02    1.4682848e+03    1.3444017e+03    1.3959583e+03    1.5839494e+03    1.8324916e+03    1.5650212e+03
   7.1198748e+02    7.5743501e+02    7.8459931e+02    1.3502358e+03    1.6461273e+03    1.4818442e+03    1.2186535e+03    1.9608220e+03    1.7127329e+03
   8.4060939e+02    7.1750342e+02    7.4255364e+02    1.1193603e+03    1.5079551e+03    1.4296908e+03    1.6007356e+03    1.4272469e+03    1.2481217e+03
   7.9287497e+02    1.0505804e+03    8.6785928e+02    1.1922599e+03    1.5435642e+03    1.5481954e+03    1.6380275e+03    1.4991611e+03    1.6717532e+03
   9.2180052e+02    9.1016956e+02    7.6985162e+02    1.1843577e+03    1.5935470e+03    1.6007780e+03    2.2447022e+03    1.6465270e+03    1.6178527e+03
   6.2399157e+02    7.0873566e+02    9.4320674e+02    1.1554341e+03    1.5954680e+03    1.4424909e+03    1.6753302e+03    2.0193464e+03    1.5869286e+03
   8.0424160e+02    8.7881680e+02    1.0300960e+03    1.2742773e+03    1.8819735e+03    1.5981738e+03    1.7572050e+03    1.6248540e+03    1.7502358e+03
   7.7785831e+02    7.6578115e+02    8.8657086e+02    1.2894814e+03    1.6499412e+03    1.5851052e+03    1.6199323e+03    1.5603801e+03    1.3529794e+03
   8.8435885e+02    7.2097640e+02    8.1959040e+02    1.2886811e+03    1.5612633e+03    1.8076783e+03    1.6928540e+03    1.6874719e+03    1.3971384e+03
   8.6422615e+02    7.9373856e+02    1.2091045e+03    1.3119291e+03    1.3401404e+03    1.4954243e+03    1.5607560e+03    1.8012707e+03    1.6156676e+03
   1.0750266e+03    8.3306194e+02    1.0117377e+03    1.4225223e+03    1.4912646e+03    1.3609292e+03    1.8862647e+03    2.0495451e+03    1.8106638e+03
   8.7547503e+02    9.8614306e+02    1.0820564e+03    1.1300156e+03    1.0559352e+03    1.1606393e+03    1.5128652e+03    1.4165860e+03    1.4699759e+03
   6.5039322e+02    9.3003858e+02    8.0570183e+02    1.2333129e+03    1.6758624e+03    1.6258926e+03    1.7754928e+03    1.4579088e+03    1.1573296e+03
   9.0190433e+02    8.4330406e+02    8.7265960e+02    1.5188772e+03    1.2106345e+03    1.6271219e+03    1.6144842e+03    1.7404686e+03    1.9768005e+03
   6.7919415e+02    9.5535421e+02    1.0061329e+03    9.2563993e+02    1.2859041e+03    1.2892579e+03    1.3704451e+03    1.5916810e+03    1.8777989e+03
   6.1643561e+02    7.9535393e+02    9.1669399e+02    1.1961779e+03    1.3321952e+03    1.3733745e+03    1.4996005e+03    1.6474477e+03    1.4117289e+03
   6.5479754e+02    8.4903459e+02    8.1192028e+02    1.1524865e+03    1.3035421e+03    1.4279039e+03    1.8525561e+03    1.5004951e+03    1.6809409e+03
   8.4208582e+02    8.1951833e+02    8.4173653e+02    1.3402817e+03    1.5365219e+03    1.5382494e+03    1.5186039e+03    1.8436181e+03    2.4562548e+03
   7.7829698e+02    8.3095668e+02    8.0052372e+02    1.0591499e+03    1.5964393e+03    1.5081823e+03    1.7230719e+03    2.1450795e+03    1.9301231e+03
   7.7414892e+02    1.0047452e+03    1.1192326e+03    1.2939846e+03    1.4279516e+03    1.2773939e+03    1.6631149e+03    1.3697368e+03    1.5705806e+03
   7.6253494e+02    8.0861437e+02    8.9754341e+02    1.0714713e+03    1.8755557e+03    1.5517609e+03    1.7654933e+03    1.3150244e+03    1.3648181e+03
   8.1727990e+02    1.0336065e+03    8.9106623e+02    1.1032005e+03    1.3294908e+03    1.5448389e+03    1.8406648e+03    1.3445121e+03    1.6649858e+03
   7.5873629e+02    7.9008647e+02    9.9948277e+02    1.2436729e+03    1.4231817e+03    1.4073118e+03    1.7489075e+03    1.6976314e+03    1.3737698e+03
   7.3960518e+02    6.5978372e+02    7.1511094e+02    1.2356754e+03    1.2945872e+03    1.6066013e+03    1.6193432e+03    1.6756278e+03    1.5648691e+03
   9.1955685e+02    8.7508106e+02    1.0853451e+03    1.1928059e+03    1.4218081e+03    1.4771177e+03    1.8497121e+03    1.7015739e+03    1.7657504e+03
   8.2123426e+02    7.6270829e+02    1.2188950e+03    1.2769671e+03    1.4427723e+03    1.3941456e+03    1.8746514e+03    1.6613906e+03    1.7426111e+03
   7.1504487e+02    7.4654434e+02    1.0836225e+03    1.3675725e+03    1.5688508e+03    1.1968325e+03    2.0411505e+03    2.0920532e+03    1.5577264e+03
   8.7950518e+02    9.8245581e+02    9.8192088e+02    1.2181550e+03    1.3683376e+03    1.4448693e+03    1.6679912e+03    1.5661510e+03    1.6741271e+03
   7.4702874e+02    8.1078104e+02    9.1020639e+02    1.1634174e+03    1.3047222e+03    1.0898464e+03    1.6916229e+03    1.9092959e+03    1.6305031e+03
   8.9482840e+02    8.3485908e+02    8.3250874e+02    9.5941330e+02    1.3632406e+03    1.4421616e+03    1.8339120e+03    1.8520622e+03    1.3745746e+03
   9.5756899e+02    7.9754506e+02    8.4751868e+02    1.2422674e+03    1.4280738e+03    1.6241797e+03    1.5599804e+03    1.5136502e+03    1.7061290e+03
   7.2356203e+02    1.0153845e+03    1.0233938e+03    1.1678563e+03    1.6773078e+03    1.5928346e+03    1.7773027e+03    1.7957793e+03    1.3373554e+03
   6.7019482e+02    7.9120658e+02    9.6494938e+02    1.2536260e+03    1.2852537e+03    1.4922271e+03    1.4318927e+03    1.2221745e+03    1.6706142e+03
   6.3894952e+02    9.4844870e+02    9.7852714e+02    1.0920871e+03    1.5503552e+03    1.3418017e+03    1.7465987e+03    1.7147863e+03    1.5265465e+03
   8.0361895e+02    9.3807352e+02    9.4407419e+02    1.1890674e+03    1.5049035e+03    1.4800481e+03    1.4564214e+03    1.4266023e+03    1.5943045e+03
   7.5233916e+02    7.7257562e+02    9.5742005e+02    1.2614281e+03    1.4367660e+03    1.5287040e+03    1.2785534e+03    1.7167192e+03    1.3925837e+03
   6.1191267e+02    8.2612895e+02    8.8048828e+02    1.3399477e+03    1.5263897e+03    1.3129732e+03    1.6455993e+03    1.4585711e+03    1.4811412e+03
   8.7844689e+02    8.9228252e+02    9.0114174e+02    1.1376826e+03    1.5087527e+03    1.6977042e+03    1.6823650e+03    2.0397091e+03    1.7656009e+03
   7.4696749e+02    9.3608808e+02    9.9364587e+02    1.2853135e+03    1.2465741e+03    1.7932418e+03    1.6836980e+03    1.5540372e+03    1.3417237e+03
   8.4403398e+02    7.4391866e+02    8.7193585e+02    1.0527076e+03    1.4691194e+03    1.6009713e+03    1.5618704e+03    1.6564105e+03    1.4697193e+03
   9.7472680e+02    7.3267246e+02    9.8761961e+02    1.2379066e+03    1.4600997e+03    1.5166081e+03    1.8352212e+03    1.5926833e+03    1.7676209e+03
   9.0029949e+02    7.8954580e+02    9.9919347e+02    1.2211825e+03    1.0778158e+03    1.2897393e+03    1.6048348e+03    1.6431877e+03    1.4991038e+03
   8.5103803e+02    9.0345064e+02    1.0470573e+03    1.2271451e+03    1.2249281e+03    1.2527868e+03    1.5691558e+03    1.5475062e+03    1.5294661e+03
   8.4718569e+02    1.0028474e+03    1.0166048e+03    1.3254299e+03    1.4051479e+03    1.3076508e+03    1.4011389e+03    1.5935536e+03    1.5874773e+03
   8.4467879e+02    7.8769630e+02    9.2207135e+02    9.4993100e+02    1.3600111e+03    1.3488715e+03    1.5705700e+03    1.7144395e+03    1.8252358e+03
   7.7022767e+02    9.1918935e+02    1.1151380e+03    1.2489860e+03    1.7698189e+03    1.5204604e+03    1.7643537e+03    1.9035407e+03    1.5395775e+03
   8.7115561e+02    7.7316461e+02    9.3073837e+02    1.0056347e+03    1.3843034e+03    1.3563165e+03    1.6560919e+03    1.4425532e+03    1.6493079e+03
   5.8934266e+02    6.9266777e+02    8.2965993e+02    9.2524422e+02    1.6558428e+03    1.4494556e+03    1.8022252e+03    1.8130196e+03    1.3002825e+03
   8.0692954e+02    8.5313642e+02    9.2529320e+02    1.1784822e+03    1.4813551e+03    1.2506027e+03    1.4556915e+03    1.6374329e+03    1.5517544e+03
   8.7660343e+02    6.9322186e+02    1.3189215e+03    1.3275860e+03    1.2474706e+03    1.6092021e+03    1.3288693e+03    1.8026337e+03    1.4833015e+03
   5.9687933e+02    7.1359078e+02    8.7989210e+02    1.2675775e+03    1.4155982e+03    1.4703938e+03    1.7544257e+03    1.7149418e+03    1.8953858e+03
   7.1655219e+02    8.0154054e+02    9.0908148e+02    9.5193125e+02    1.3877846e+03    1.5985587e+03    1.5920301e+03    1.3833176e+03    1.5144389e+03
   7.3641664e+02    7.7194802e+02    1.0782682e+03    1.0379548e+03    1.4596645e+03    1.4631176e+03    1.9960492e+03    1.6021482e+03    2.1014109e+03
   1.0031203e+03    9.3218545e+02    9.3967336e+02    1.1968781e+03    1.4827167e+03    1.5954776e+03    1.9207978e+03    1.8427124e+03    1.2528945e+03
   7.5348973e+02    6.8606930e+02    7.6445677e+02    1.2382408e+03    1.4938853e+03    1.4439588e+03    1.6226039e+03    2.0454714e+03    1.2772749e+03
   8.4578806e+02    1.1254702e+03    1.0282164e+03    1.0918493e+03    1.4372429e+03    1.5080001e+03    1.8828134e+03    1.7364069e+03    1.6637921e+03
   8.4427546e+02    9.1291991e+02    8.8473830e+02    1.2287931e+03    1.4303106e+03    1.3666134e+03    1.9366673e+03    1.5694163e+03    2.4784447e+03
   1.0976058e+03    9.3181581e+02    1.0483316e+03    1.4886898e+03    1.4221621e+03    1.3051381e+03    1.4504962e+03    1.5994705e+03    1.6755641e+03
   7.7929382e+02    8.5056742e+02    9.5282514e+02    1.2093937e+03    1.5196952e+03    1.4831856e+03    1.4320626e+03    1.3979370e+03    1.5973712e+03
   6.7629532e+02    9.2023158e+02    9.8341697e+02    1.2630869e+03    1.4281673e+03    2.0025832e+03    1.8382221e+03    1.5023979e+03    1.6598414e+03
   7.6886933e+02    8.2170224e+02    8.6635319e+02    1.3025332e+03    1.7108185e+03    1.4487317e+03    1.6760823e+03    1.6053426e+03    1.6493717e+03
   7.8154503e+02    7.8096807e+02    1.0822825e+03    1.2511519e+03    1.7443770e+03    1.3840335e+03    1.5417620e+03    1.9126766e+03    1.6035183e+03
   8.1170256e+02    9.8121855e+02    1.1699124e+03    1.2965090e+03    1.6611862e+03    1.5902703e+03    1.6971962e+03    1.6698680e+03    2.3326369e+03
   7.2389854e+02    8.3246552e+02    8.9301153e+02    1.1147518e+03    1.2980025e+03    1.5440539e+03    1.5179849e+03    1.4931384e+03    1.5666946e+03
   7.6648997e+02    7.2549699e+02    8.3224674e+02    1.0718909e+03    1.1335688e+03    1.4047878e+03    1.4792237e+03    1.8238234e+03    1.5043450e+03
   6.2872503e+02    8.0625155e+02    9.0559069e+02    1.3163086e+03    1.4053128e+03    1.6018607e+03    1.6211881e+03    1.4637461e+03    1.5852719e+03
   7.3306350e+02    9.6519154e+02    8.3981113e+02    1.1276827e+03    1.5258956e+03    1.6490653e+03    1.6050333e+03    1.9420738e+03    2.0183326e+03
   7.4913860e+02    7.7471664e+02    8.9691103e+02    1.0596265e+03    1.6808545e+03    1.7025408e+03    2.2635641e+03    1.4874248e+03    1.6588256e+03
   5.8700016e+02    9.1196370e+02    9.0862448e+02    1.0620350e+03    1.1164680e+03    1.2781773e+03    1.2803905e+03    1.5862306e+03    1.2666789e+03
   6.5262838e+02    5.8275447e+02    7.6756704e+02    1.2959935e+03    1.2841999e+03    1.3284795e+03    1.8146409e+03    1.8807517e+03    1.6086819e+03
   7.8577452e+02    7.7560146e+02    9.7285326e+02    1.1354062e+03    1.6354306e+03    1.5690112e+03    1.5547234e+03    1.6225436e+03    1.5793714e+03
   8.7016910e+02    8.8635649e+02    9.3531123e+02    1.3353781e+03    1.5444435e+03    1.9402213e+03    1.7977178e+03    2.0042772e+03    1.2840756e+03
   8.5648488e+02    7.0845951e+02    9.2217041e+02    1.1460977e+03    1.3483562e+03    1.1452731e+03    1.4932084e+03    1.4301764e+03    1.6743324e+03
   8.4300793e+02    9.5285083e+02    1.1220952e+03    1.3446990e+03    1.2145697e+03    1.5153324e+03    1.6078095e+03    1.6366587e+03    1.3803065e+03
   6.8034348e+02    8.2766749e+02    7.0048104e+02    1.0979782e+03    1.5904117e+03    1.4474723e+03    1.8136500e+03    1.9784660e+03    1.8462338e+03
   8.9870788e+02    9.1901022e+02    9.3091564e+02    1.1045412e+03    1.2048381e+03    1.6246122e+03    1.7841616e+03    1.6125613e+03    1.5955499e+03
   7.5712878e+02    7.9564780e+02    9.4604338e+02    1.3194288e+03    1.3923896e+03    1.6676724e+03    1.5086425e+03    1.9567341e+03    1.5218709e+03
   8.5024825e+02    1.0035972e+03    7.6883320e+02    1.1540299e+03    1.3401168e+03    1.4916076e+03    1.5523053e+03    1.7239773e+03    1.4275012e+03
   7.1727107e+02    6.7462703e+02    1.0610398e+03    1.2112989e+03    1.4174561e+03    1.7478586e+03    2.1028118e+03    1.6519334e+03    1.4244310e+03
   6.4191424e+02    6.4783003e+02    8.0404974e+02    1.0997452e+03    1.5752050e+03    1.5974283e+03    1.6994457e+03    1.7022339e+03    1.2177908e+03
   7.9507474e+02    8.2740399e+02    9.5587552e+02    1.3641207e+03    1.4432226e+03    1.2490822e+03    1.5641247e+03    1.5868300e+03    2.0208033e+03
   8.8658798e+02    7.4942417e+02    1.0226550e+03    1.2912929e+03    1.7968209e+03    1.4486789e+03    1.6844124e+03    1.7510468e+03    1.4906994e+03
   9.6775638e+02    1.0252958e+03    1.3508519e+03    1.3569383e+03    1.3477469e+03    1.4217646e+03    1.5865090e+03    1.6783288e+03    1.9428260e+03
   8.1338779e+02    8.8160869e+02    9.1708678e+02    1.2228033e+03    1.2955703e+03    1.7810786e+03    1.6702362e+03    1.6819683e+03    1.3592759e+03
   7.3983890e+02    9.3528454e+02    8.2937595e+02    1.0157851e+03    1.2404571e+03    1.2101657e+03    1.2692435e+03    1.5763817e+03    1.3159381e+03
   7.5472307e+02    8.0735959e+02    1.0197490e+03    1.2604496e+03    1.2946446e+03    1.7389981e+03    1.8445519e+03    2.1205440e+03    1.5965142e+03
   9.6662918e+02    7.8989909e+02    9.8376673e+02    1.0126155e+03    1.2586427e+03    1.3779954e+03    1.6438044e+03    1.4850372e+03    1.5461223e+03
   6.3148093e+02    9.4493589e+02    8.7160614e+02    1.0927854e+03    1.3324761e+03    1.2209109e+03    1.2260698e+03    1.5895471e+03    1.3798848e+03
   9.3222265e+02    9.7577439e+02    1.1436586e+03    1.1488571e+03    1.2692389e+03    1.6504121e+03    2.1004832e+03    1.6824002e+03    1.8216585e+03
   8.9107802e+02    1.0526757e+03    1.1845704e+03    1.2797457e+03    1.5562215e+03    1.6994129e+03    1.7418996e+03    1.5170548e+03    2.0198875e+03
   6.5961347e+02    8.3502791e+02    6.3500849e+02    9.5331665e+02    1.3712246e+03    1.4526980e+03    1.8583383e+03    2.1012234e+03    1.5292669e+03
   9.7042225e+02    9.8341398e+02    9.6497400e+02    1.2061853e+03    1.6063475e+03    1.6878180e+03    1.5087337e+03    1.5838458e+03    1.8375140e+03
   7.3241106e+02    7.4703378e+02    1.0729315e+03    9.9438204e+02    1.4616288e+03    1.3619813e+03    1.7862750e+03    1.7844140e+03    1.4463240e+03
   7.0872737e+02    9.4418712e+02    9.2368838e+02    1.2502037e+03    1.0690615e+03    1.4305481e+03    1.5946608e+03    1.9158671e+03    2.0125194e+03
   8.4555887e+02    8.7273690e+02    9.5187335e+02    1.2160615e+03    1.3080386e+03    1.5060379e+03    1.9527215e+03    1.8710756e+03    1.5309861e+03
   8.1543762e+02    7.8045198e+02    8.6734083e+02    1.0339398e+03    1.4514366e+03    1.6549194e+03    2.2332790e+03    1.6369798e+03    1.6121846e+03
   9.2050540e+02    8.4190958e+02    1.1946327e+03    1.1607318e+03    1.5764034e+03    1.2496510e+03    1.6291427e+03    1.9750963e+03    1.5608477e+03
   7.5409435e+02    9.6311561e+02    8.2534643e+02    9.3958648e+02    1.5929792e+03    1.5954752e+03    1.6020597e+03    1.5907762e+03    1.8252781e+03
   8.0207270e+02    7.9176188e+02    1.0651185e+03    1.3549300e+03    1.6790943e+03    1.4593953e+03    1.3129800e+03    1.6789890e+03    1.5693281e+03
   6.6326233e+02    7.4595812e+02    8.7750296e+02    1.2148595e+03    1.4908772e+03    1.7253666e+03    1.6653367e+03    1.6626907e+03    1.9299618e+03
   7.6271247e+02    7.5456884e+02    9.5492660e+02    1.2787016e+03    1.4927187e+03    1.5991764e+03    1.5411547e+03    1.5583593e+03    1.3229584e+03
   8.5568897e+02    9.0026704e+02    1.1259214e+03    1.0078478e+03    1.2702014e+03    1.5644831e+03    1.5480558e+03    1.4693273e+03    1.8882817e+03
