# SLTD+BAO Angular distance posterior from GP 
#  redshifts : 0.35, 0.44, 0.57, 0.6, 0.73, 2.34 
# 
#        d1               d2               d3               d4               d5               d6               d7               d8               d9
   8.1894275e+02    8.5981328e+02    9.4910663e+02    1.1621210e+03    1.3745193e+03    1.4109943e+03    1.5249262e+03    1.5103917e+03    1.6720541e+03
   9.6704558e+02    9.9243129e+02    1.0512376e+03    1.1604982e+03    1.3443501e+03    1.3932489e+03    1.5065326e+03    1.5123610e+03    1.6179543e+03
   9.3630221e+02    9.8198694e+02    1.0574510e+03    1.2271930e+03    1.3785442e+03    1.4190192e+03    1.5068329e+03    1.4990216e+03    1.4828764e+03
   9.0868513e+02    9.3624829e+02    1.0008588e+03    1.1577669e+03    1.3375736e+03    1.3904123e+03    1.5129130e+03    1.5386524e+03    1.6739670e+03
   8.3524591e+02    8.8405490e+02    9.5443494e+02    1.1328124e+03    1.3786416e+03    1.4324121e+03    1.5836779e+03    1.6150757e+03    1.5471485e+03
   9.2364158e+02    9.7492048e+02    1.0646505e+03    1.2235421e+03    1.3707814e+03    1.3866643e+03    1.4893861e+03    1.5003553e+03    1.6072230e+03
   9.0272670e+02    9.4630730e+02    1.0449502e+03    1.2095623e+03    1.3905419e+03    1.4240322e+03    1.5438707e+03    1.5704076e+03    1.6807311e+03
   9.5788782e+02    9.9999490e+02    1.0679280e+03    1.2403031e+03    1.3964195e+03    1.4228620e+03    1.5346554e+03    1.5314254e+03    1.5288777e+03
   9.2297105e+02    9.5145603e+02    1.0420084e+03    1.2043049e+03    1.3601856e+03    1.3921167e+03    1.4990734e+03    1.5111017e+03    1.5605310e+03
   9.3737945e+02    9.6857481e+02    1.0477262e+03    1.2117128e+03    1.3943383e+03    1.4273472e+03    1.5617317e+03    1.5617966e+03    1.6199246e+03
   9.0203596e+02    9.2271494e+02    1.0139061e+03    1.1813106e+03    1.3753108e+03    1.3817266e+03    1.4754743e+03    1.4922137e+03    1.5984352e+03
   8.4396953e+02    8.7651473e+02    9.7296407e+02    1.1668830e+03    1.3771831e+03    1.3851501e+03    1.5252598e+03    1.5600785e+03    1.6194773e+03
   9.3875241e+02    9.7671640e+02    1.0547086e+03    1.2403604e+03    1.3825728e+03    1.3842251e+03    1.4824611e+03    1.4997952e+03    1.5002071e+03
   9.3443075e+02    9.7408099e+02    1.0668418e+03    1.2484924e+03    1.3801065e+03    1.4013040e+03    1.4764212e+03    1.4543333e+03    1.6704997e+03
   8.3149025e+02    8.6691678e+02    9.6873686e+02    1.1339030e+03    1.3234892e+03    1.3391752e+03    1.4466187e+03    1.4544443e+03    1.5696891e+03
   8.8714102e+02    9.3697814e+02    1.0085396e+03    1.1993646e+03    1.4005803e+03    1.4286035e+03    1.5958772e+03    1.6150515e+03    1.5919349e+03
   9.2176326e+02    9.7255582e+02    1.0608254e+03    1.2276637e+03    1.4043058e+03    1.4315458e+03    1.5006339e+03    1.4911075e+03    1.6486375e+03
   9.4055892e+02    9.9132871e+02    1.0764502e+03    1.2092674e+03    1.3641805e+03    1.3610593e+03    1.4525236e+03    1.4749859e+03    1.6387568e+03
   8.4801957e+02    9.0263028e+02    9.9149960e+02    1.1909218e+03    1.3742185e+03    1.4124818e+03    1.5285954e+03    1.5263201e+03    1.6200574e+03
   9.0606757e+02    9.4500483e+02    1.0406730e+03    1.2551535e+03    1.4464183e+03    1.4844908e+03    1.5757923e+03    1.5845904e+03    1.6184120e+03
   9.0742205e+02    9.3682510e+02    1.0229218e+03    1.2040545e+03    1.3936124e+03    1.4199027e+03    1.5361336e+03    1.5330729e+03    1.4852278e+03
   8.9230925e+02    9.3808731e+02    1.0218121e+03    1.2125049e+03    1.4009234e+03    1.4324911e+03    1.5382221e+03    1.5191849e+03    1.5520697e+03
   9.2480967e+02    9.6279958e+02    1.0462850e+03    1.1950091e+03    1.3602031e+03    1.4148217e+03    1.5156040e+03    1.5233159e+03    1.5663227e+03
   8.4987170e+02    8.7747957e+02    9.8185430e+02    1.1560353e+03    1.3621690e+03    1.4145656e+03    1.5559650e+03    1.5570293e+03    1.5534669e+03
   8.7809431e+02    9.2376712e+02    1.0147152e+03    1.2120843e+03    1.3938321e+03    1.3997597e+03    1.5248743e+03    1.5366433e+03    1.5801907e+03
   8.3750087e+02    8.8928828e+02    9.7600776e+02    1.1561251e+03    1.4009010e+03    1.4543785e+03    1.6002591e+03    1.5686926e+03    1.6948058e+03
   8.9646508e+02    9.2718393e+02    1.0203242e+03    1.2005431e+03    1.4095448e+03    1.4636012e+03    1.5987416e+03    1.6094291e+03    1.5267395e+03
   8.4695716e+02    8.8943521e+02    9.8923009e+02    1.1678168e+03    1.3375156e+03    1.3780260e+03    1.4974642e+03    1.5312550e+03    1.5283674e+03
   9.2445087e+02    9.5350399e+02    1.0397577e+03    1.1659678e+03    1.3627431e+03    1.3601324e+03    1.4464885e+03    1.4774280e+03    1.6532379e+03
   8.6273982e+02    9.0377861e+02    1.0162907e+03    1.2236918e+03    1.4322573e+03    1.4473878e+03    1.5614763e+03    1.5552522e+03    1.5927488e+03
   8.5638770e+02    8.9298910e+02    9.9687617e+02    1.2091982e+03    1.4122331e+03    1.4378016e+03    1.5259515e+03    1.5198191e+03    1.6852188e+03
   9.6457019e+02    1.0040943e+03    1.0875384e+03    1.2430756e+03    1.4244833e+03    1.4332282e+03    1.5449501e+03    1.5449189e+03    1.5545819e+03
   9.2384134e+02    9.5752808e+02    1.0352230e+03    1.1774896e+03    1.3417069e+03    1.3744010e+03    1.4869869e+03    1.4722516e+03    1.6352167e+03
   8.5551429e+02    9.0384184e+02    1.0174525e+03    1.1735173e+03    1.3415409e+03    1.3652985e+03    1.4666998e+03    1.4833098e+03    1.5416482e+03
   8.1865195e+02    8.5412931e+02    9.6329563e+02    1.1528602e+03    1.3282949e+03    1.3671525e+03    1.4565128e+03    1.4635316e+03    1.4264620e+03
   9.9993405e+02    1.0133959e+03    1.0778933e+03    1.1991738e+03    1.3624943e+03    1.3874670e+03    1.5217678e+03    1.5297302e+03    1.6482284e+03
   8.7946297e+02    9.3545803e+02    1.0078291e+03    1.1998276e+03    1.4009509e+03    1.4550966e+03    1.5692936e+03    1.5831248e+03    1.5207240e+03
   9.3972433e+02    9.7758080e+02    1.0427094e+03    1.1883476e+03    1.3220800e+03    1.3462280e+03    1.4224166e+03    1.4200193e+03    1.6084612e+03
   9.1485706e+02    9.5103839e+02    1.0244868e+03    1.1316466e+03    1.3462358e+03    1.3723629e+03    1.5611893e+03    1.5797862e+03    1.6925803e+03
   8.2631746e+02    8.8607073e+02    9.9348271e+02    1.1976807e+03    1.4230880e+03    1.4597860e+03    1.6036537e+03    1.5930046e+03    1.5115714e+03
   1.0027451e+03    1.0157609e+03    1.1015102e+03    1.2603993e+03    1.4224206e+03    1.4552254e+03    1.6163909e+03    1.6051120e+03    1.7303626e+03
   1.0059454e+03    1.0203734e+03    1.0644161e+03    1.1937378e+03    1.3172237e+03    1.3482006e+03    1.4830911e+03    1.5088095e+03    1.6826977e+03
   8.9106870e+02    9.4621248e+02    1.0371966e+03    1.2348821e+03    1.4309665e+03    1.4684846e+03    1.5924932e+03    1.5710863e+03    1.5888321e+03
   8.9185817e+02    9.3596403e+02    1.0122173e+03    1.1769318e+03    1.3649624e+03    1.3669881e+03    1.5058467e+03    1.4969583e+03    1.6300308e+03
   9.3493714e+02    9.8242609e+02    1.0574143e+03    1.2195277e+03    1.4166298e+03    1.4468359e+03    1.5706397e+03    1.5884437e+03    1.5442779e+03
   8.1604953e+02    8.5004389e+02    9.5434836e+02    1.1517611e+03    1.4115576e+03    1.4616414e+03    1.6623685e+03    1.6819111e+03    1.5353617e+03
   8.6086804e+02    9.0355325e+02    9.9358943e+02    1.1579780e+03    1.3478488e+03    1.4188166e+03    1.5256712e+03    1.5509821e+03    1.6033682e+03
   9.6660414e+02    1.0133564e+03    1.0580479e+03    1.1769283e+03    1.3692170e+03    1.4101566e+03    1.5641739e+03    1.5917541e+03    1.6630104e+03
   9.2898045e+02    9.6418226e+02    1.0660425e+03    1.2476892e+03    1.4273817e+03    1.4519008e+03    1.5206751e+03    1.5213158e+03    1.5775983e+03
   9.2687771e+02    9.5064290e+02    1.0195053e+03    1.1743550e+03    1.3629677e+03    1.4178719e+03    1.5393346e+03    1.5445690e+03    1.5728093e+03
   1.0002283e+03    1.0491594e+03    1.1038433e+03    1.2294042e+03    1.3804326e+03    1.3961279e+03    1.5002800e+03    1.4981207e+03    1.6365286e+03
   9.0498226e+02    9.4093534e+02    1.0316464e+03    1.2091212e+03    1.4191887e+03    1.4591020e+03    1.5861462e+03    1.5852467e+03    1.5943640e+03
   1.0208303e+03    1.0509139e+03    1.0865998e+03    1.2067321e+03    1.3384391e+03    1.3525090e+03    1.4035174e+03    1.3815460e+03    1.5760389e+03
   9.3605937e+02    9.6318933e+02    1.0620318e+03    1.2101059e+03    1.3927286e+03    1.4146291e+03    1.4830740e+03    1.4894221e+03    1.6209761e+03
   8.5765342e+02    8.8673327e+02    9.6253529e+02    1.1429275e+03    1.3641416e+03    1.3888029e+03    1.5560918e+03    1.5743135e+03    1.6303005e+03
   9.9411058e+02    1.0294024e+03    1.0975927e+03    1.2448359e+03    1.3701199e+03    1.4111645e+03    1.5175948e+03    1.5084473e+03    1.5106002e+03
   8.3530450e+02    8.7466862e+02    9.5169931e+02    1.1408264e+03    1.3348146e+03    1.3947087e+03    1.5165946e+03    1.5270379e+03    1.5564401e+03
   8.5407311e+02    8.9781729e+02    9.8767930e+02    1.1593050e+03    1.3256354e+03    1.3373237e+03    1.4584805e+03    1.4597581e+03    1.5933729e+03
   8.9748728e+02    9.4904794e+02    1.0288734e+03    1.1798418e+03    1.3660930e+03    1.4206519e+03    1.5406724e+03    1.5625569e+03    1.5618641e+03
   8.9922416e+02    9.4055797e+02    1.0037346e+03    1.1602370e+03    1.3744815e+03    1.4263858e+03    1.5736014e+03    1.5763142e+03    1.6421839e+03
   8.6354542e+02    9.1230213e+02    1.0010819e+03    1.2250607e+03    1.4213453e+03    1.4482784e+03    1.5664338e+03    1.5942140e+03    1.6276254e+03
   8.9688399e+02    9.2690448e+02    1.0224386e+03    1.1712662e+03    1.3961779e+03    1.4541429e+03    1.6129708e+03    1.5970904e+03    1.5090230e+03
   9.1474276e+02    9.6443285e+02    1.0625324e+03    1.2406936e+03    1.4474994e+03    1.4835348e+03    1.5709772e+03    1.5617895e+03    1.6267662e+03
   8.7820199e+02    9.2332314e+02    1.0128729e+03    1.2129107e+03    1.3987718e+03    1.4494218e+03    1.5514930e+03    1.5980038e+03    1.5724661e+03
   9.0132185e+02    9.2444520e+02    1.0145988e+03    1.1864713e+03    1.3819776e+03    1.4130479e+03    1.5882953e+03    1.5883834e+03    1.6803529e+03
   9.7245042e+02    1.0071598e+03    1.0779288e+03    1.2039890e+03    1.3424065e+03    1.3437438e+03    1.4451512e+03    1.4434239e+03    1.5750992e+03
   9.0036619e+02    9.3187748e+02    1.0030192e+03    1.1592352e+03    1.3436293e+03    1.3898299e+03    1.5056972e+03    1.5243076e+03    1.6330744e+03
   9.1735788e+02    9.4827799e+02    1.0764514e+03    1.2346209e+03    1.4181529e+03    1.4413665e+03    1.5404800e+03    1.5660017e+03    1.6391345e+03
   9.5653386e+02    9.8833526e+02    1.0362852e+03    1.1833180e+03    1.3386274e+03    1.3586559e+03    1.4638837e+03    1.4677761e+03    1.6252524e+03
   9.6796513e+02    1.0026994e+03    1.0675924e+03    1.2431783e+03    1.3987150e+03    1.3876462e+03    1.5158568e+03    1.5307243e+03    1.7684677e+03
   8.6096354e+02    9.2233153e+02    1.0000647e+03    1.1941360e+03    1.3883813e+03    1.4182170e+03    1.5359431e+03    1.5424028e+03    1.5407068e+03
   8.6790918e+02    9.1160908e+02    1.0084710e+03    1.2163229e+03    1.4371971e+03    1.4557623e+03    1.5941387e+03    1.6192905e+03    1.5892895e+03
   8.7789568e+02    9.2068298e+02    1.0128234e+03    1.1919899e+03    1.3856839e+03    1.3993732e+03    1.4975129e+03    1.5016599e+03    1.5167794e+03
   9.1303482e+02    9.5873533e+02    1.0482722e+03    1.1996655e+03    1.4104059e+03    1.4411490e+03    1.5630053e+03    1.5919168e+03    1.6236783e+03
   8.5895743e+02    9.0546562e+02    9.8614578e+02    1.1684446e+03    1.3992623e+03    1.4341680e+03    1.5625713e+03    1.5930837e+03    1.6382764e+03
   8.4349458e+02    8.9794649e+02    9.8267610e+02    1.1892637e+03    1.4183061e+03    1.4695078e+03    1.6532156e+03    1.6712353e+03    1.6147051e+03
   8.8940533e+02    9.3237741e+02    1.0031332e+03    1.1926390e+03    1.3763535e+03    1.4235066e+03    1.5714888e+03    1.5699916e+03    1.4837149e+03
   9.5911362e+02    9.9524388e+02    1.0690842e+03    1.2487333e+03    1.4419049e+03    1.4753781e+03    1.6236122e+03    1.6370951e+03    1.6120676e+03
   8.6073078e+02    9.0290416e+02    1.0345363e+03    1.2385705e+03    1.4125981e+03    1.4434393e+03    1.5123805e+03    1.5302208e+03    1.5575781e+03
   8.6310623e+02    8.8556157e+02    9.7852577e+02    1.1388588e+03    1.3448206e+03    1.3836041e+03    1.5445410e+03    1.5731310e+03    1.6579203e+03
   9.2555667e+02    9.5382897e+02    1.0385153e+03    1.1825064e+03    1.3212091e+03    1.3411073e+03    1.4369502e+03    1.4626367e+03    1.5706282e+03
   9.0742078e+02    9.4048574e+02    1.0311649e+03    1.1935276e+03    1.3703908e+03    1.4133878e+03    1.4944435e+03    1.4915920e+03    1.5968220e+03
   9.7757536e+02    1.0099192e+03    1.0880123e+03    1.2158230e+03    1.3845972e+03    1.4076913e+03    1.5322438e+03    1.5402584e+03    1.5819366e+03
   9.3849978e+02    9.7125543e+02    1.0234992e+03    1.1662350e+03    1.2969269e+03    1.3036626e+03    1.4153274e+03    1.4042403e+03    1.5531416e+03
   8.7884295e+02    9.1204049e+02    1.0023318e+03    1.1552240e+03    1.3403937e+03    1.3666016e+03    1.4656482e+03    1.4682587e+03    1.5804535e+03
   9.2778669e+02    9.5586592e+02    1.0553582e+03    1.2011123e+03    1.4099321e+03    1.4279154e+03    1.5611984e+03    1.5618152e+03    1.6333088e+03
   9.7102029e+02    9.9854625e+02    1.0799762e+03    1.2317455e+03    1.3657190e+03    1.3981469e+03    1.4939551e+03    1.5066971e+03    1.5795146e+03
   9.2587762e+02    9.5244081e+02    1.0305456e+03    1.1859830e+03    1.3790355e+03    1.3881425e+03    1.5156249e+03    1.5261355e+03    1.5208996e+03
   9.3152051e+02    9.7912272e+02    1.0404889e+03    1.2019673e+03    1.3762313e+03    1.4021113e+03    1.5253002e+03    1.5308411e+03    1.5530436e+03
   9.2454878e+02    9.6692275e+02    1.0321126e+03    1.1401412e+03    1.3121511e+03    1.3439275e+03    1.4186718e+03    1.4409098e+03    1.6287892e+03
   9.2940324e+02    9.5548158e+02    1.0135860e+03    1.1484158e+03    1.3055979e+03    1.3626240e+03    1.4792476e+03    1.4928037e+03    1.7018699e+03
   9.0550612e+02    9.2968222e+02    1.0169116e+03    1.1887172e+03    1.3441903e+03    1.3857426e+03    1.4636438e+03    1.4728597e+03    1.5281060e+03
   9.1200122e+02    9.4868791e+02    1.0536288e+03    1.2246724e+03    1.4115517e+03    1.4419699e+03    1.5496559e+03    1.5425077e+03    1.5296217e+03
   9.8394629e+02    9.9968294e+02    1.0658597e+03    1.2024056e+03    1.3798958e+03    1.4231845e+03    1.5570742e+03    1.5646220e+03    1.7159369e+03
   9.0180477e+02    9.3657922e+02    1.0220386e+03    1.1920856e+03    1.3859161e+03    1.3907180e+03    1.5183865e+03    1.5382849e+03    1.6109566e+03
   8.8533850e+02    9.3856069e+02    1.0103931e+03    1.1947128e+03    1.3297896e+03    1.3544512e+03    1.4414022e+03    1.4427088e+03    1.5329364e+03
   8.4654882e+02    8.7430116e+02    9.7147644e+02    1.1769685e+03    1.4175668e+03    1.4607068e+03    1.5987896e+03    1.6135459e+03    1.5917471e+03
   9.2519691e+02    9.6000901e+02    1.0373116e+03    1.1827790e+03    1.3439436e+03    1.3701207e+03    1.5144204e+03    1.5226770e+03    1.5915485e+03
   9.4287255e+02    9.8313213e+02    1.0566637e+03    1.2343432e+03    1.4257389e+03    1.4598447e+03    1.5882214e+03    1.5860736e+03    1.6028233e+03
   8.8268092e+02    9.2274771e+02    9.9370444e+02    1.1564221e+03    1.3205899e+03    1.3354636e+03    1.4485945e+03    1.4520317e+03    1.7120671e+03
   9.6408394e+02    9.9826610e+02    1.0458302e+03    1.1604790e+03    1.3154923e+03    1.3270803e+03    1.4196964e+03    1.4213918e+03    1.5604903e+03
   9.2196816e+02    9.4581710e+02    1.0137982e+03    1.1783513e+03    1.3163654e+03    1.3546668e+03    1.4547144e+03    1.4604030e+03    1.5407058e+03
   9.2640429e+02    9.6528430e+02    1.0382067e+03    1.2181700e+03    1.3872259e+03    1.4286995e+03    1.5370318e+03    1.5572047e+03    1.5392199e+03
   9.4567189e+02    9.7718117e+02    1.0522002e+03    1.1755155e+03    1.3363290e+03    1.3340784e+03    1.4381584e+03    1.4509804e+03    1.6256653e+03
   8.8327072e+02    9.2168246e+02    1.0152204e+03    1.1943393e+03    1.4019025e+03    1.4199521e+03    1.5940083e+03    1.5883152e+03    1.6693022e+03
   8.5904610e+02    9.1999081e+02    1.0172343e+03    1.1831444e+03    1.3457645e+03    1.3747863e+03    1.4285615e+03    1.4261649e+03    1.5686457e+03
   8.9913755e+02    9.3129080e+02    1.0219164e+03    1.1932751e+03    1.3771240e+03    1.4195925e+03    1.5625165e+03    1.5831252e+03    1.6031671e+03
   1.0592244e+03    1.0801452e+03    1.1219028e+03    1.2215024e+03    1.3068327e+03    1.3291252e+03    1.4199156e+03    1.4088572e+03    1.6226340e+03
   8.2630495e+02    8.4637267e+02    9.3769983e+02    1.1223592e+03    1.3489787e+03    1.3797340e+03    1.5229620e+03    1.5655321e+03    1.6598373e+03
   9.4318283e+02    9.6611667e+02    1.0534741e+03    1.2007649e+03    1.3876594e+03    1.4494134e+03    1.5657187e+03    1.5673437e+03    1.5561494e+03
   8.9636883e+02    9.3360998e+02    1.0297916e+03    1.2111105e+03    1.3845813e+03    1.4051875e+03    1.5433063e+03    1.5461409e+03    1.7008944e+03
   8.8375869e+02    8.9947397e+02    9.9264649e+02    1.1597009e+03    1.3775093e+03    1.4112621e+03    1.5495741e+03    1.5686071e+03    1.5568807e+03
   9.5302765e+02    9.8377942e+02    1.0583602e+03    1.2155076e+03    1.3784912e+03    1.4245617e+03    1.5507968e+03    1.5621909e+03    1.5406017e+03
   9.0011997e+02    9.4232058e+02    9.9590723e+02    1.1612315e+03    1.3455796e+03    1.3728246e+03    1.5141990e+03    1.5294224e+03    1.6940459e+03
   8.5935652e+02    9.0710591e+02    1.0095787e+03    1.2006196e+03    1.4090556e+03    1.4372549e+03    1.5753993e+03    1.5742217e+03    1.4751362e+03
   8.9848844e+02    9.2948156e+02    1.0172367e+03    1.1542654e+03    1.3319522e+03    1.3594682e+03    1.5265173e+03    1.5174285e+03    1.6908524e+03
   9.4781810e+02    9.8566059e+02    1.0696682e+03    1.2247249e+03    1.3705403e+03    1.4073545e+03    1.5302702e+03    1.5419992e+03    1.6046093e+03
   9.7699253e+02    1.0201897e+03    1.0928874e+03    1.2554634e+03    1.4205754e+03    1.4431867e+03    1.5361842e+03    1.5608006e+03    1.5503576e+03
   9.1286992e+02    9.4340517e+02    1.0108379e+03    1.1467255e+03    1.3034938e+03    1.3354920e+03    1.4487587e+03    1.4564332e+03    1.5622414e+03
   9.7002456e+02    1.0019396e+03    1.0586912e+03    1.1889972e+03    1.3083793e+03    1.3519213e+03    1.4457757e+03    1.4406045e+03    1.5165651e+03
   9.8560239e+02    1.0029578e+03    1.0886555e+03    1.1946342e+03    1.3644362e+03    1.3670035e+03    1.4813391e+03    1.4741005e+03    1.5154575e+03
   9.4917708e+02    9.6687864e+02    1.0617362e+03    1.1783816e+03    1.3221659e+03    1.3504528e+03    1.4588006e+03    1.4624415e+03    1.5969631e+03
   9.4272827e+02    9.6538770e+02    1.0504983e+03    1.2085437e+03    1.3378959e+03    1.3801977e+03    1.4878260e+03    1.4933625e+03    1.5481394e+03
   9.6034741e+02    9.9130023e+02    1.0776275e+03    1.2527997e+03    1.4426986e+03    1.4675041e+03    1.6033219e+03    1.6160400e+03    1.6712353e+03
   9.3027544e+02    9.7616315e+02    1.0470119e+03    1.1690735e+03    1.3059016e+03    1.3371082e+03    1.4357656e+03    1.4530258e+03    1.5916047e+03
   9.4850950e+02    9.8584392e+02    1.0637729e+03    1.2102034e+03    1.3705178e+03    1.4120621e+03    1.5113100e+03    1.5373683e+03    1.6245456e+03
   1.0005427e+03    1.0309571e+03    1.1046871e+03    1.2072150e+03    1.3843071e+03    1.3996346e+03    1.5355481e+03    1.5194443e+03    1.5865125e+03
   9.3694575e+02    9.8379508e+02    1.0390661e+03    1.1834565e+03    1.3262466e+03    1.3500929e+03    1.4495609e+03    1.4722444e+03    1.5814348e+03
   8.2357214e+02    8.6496836e+02    9.7815618e+02    1.1748253e+03    1.3793684e+03    1.4154843e+03    1.5522049e+03    1.5447136e+03    1.5936725e+03
   8.9442873e+02    9.2980201e+02    1.0288016e+03    1.2153398e+03    1.4163239e+03    1.4532915e+03    1.5579459e+03    1.5528589e+03    1.6051260e+03
   1.0121580e+03    1.0534911e+03    1.1223754e+03    1.2821361e+03    1.3917916e+03    1.4337730e+03    1.5183264e+03    1.5230869e+03    1.6209621e+03
   9.1778068e+02    9.5089433e+02    1.0297128e+03    1.2208371e+03    1.4426207e+03    1.4962998e+03    1.6673963e+03    1.6712935e+03    1.6098707e+03
   8.7543142e+02    9.2419676e+02    9.8953215e+02    1.1596702e+03    1.3570828e+03    1.4023738e+03    1.4995297e+03    1.5175604e+03    1.5405354e+03
   9.8396640e+02    1.0164478e+03    1.0935921e+03    1.2573603e+03    1.4155494e+03    1.4150208e+03    1.5218999e+03    1.5247303e+03    1.6359507e+03
   8.7164830e+02    9.0895868e+02    1.0257602e+03    1.2332102e+03    1.4407233e+03    1.4555338e+03    1.5660454e+03    1.5882841e+03    1.6410470e+03
   9.3249089e+02    9.5410599e+02    1.0412641e+03    1.2014060e+03    1.3819572e+03    1.4408857e+03    1.5479176e+03    1.5823535e+03    1.5693260e+03
   8.9829239e+02    9.2949043e+02    9.9868308e+02    1.1641188e+03    1.3408609e+03    1.3793978e+03    1.5093146e+03    1.5380319e+03    1.5318729e+03
   9.1324068e+02    9.3806135e+02    1.0305090e+03    1.2050743e+03    1.4077441e+03    1.4263883e+03    1.4960295e+03    1.5075324e+03    1.6589345e+03
   1.0044300e+03    1.0257892e+03    1.0794269e+03    1.2334822e+03    1.3802104e+03    1.4083073e+03    1.5139402e+03    1.5181205e+03    1.6651128e+03
   8.5341686e+02    8.8915025e+02    9.9798182e+02    1.2054941e+03    1.4178808e+03    1.4698405e+03    1.5653553e+03    1.5840595e+03    1.6080153e+03
   9.1788502e+02    9.3539180e+02    1.0212995e+03    1.1929274e+03    1.3939797e+03    1.4271731e+03    1.5505911e+03    1.5672915e+03    1.6228751e+03
   9.6782705e+02    9.9430403e+02    1.0489714e+03    1.1885344e+03    1.3618901e+03    1.3751500e+03    1.5189009e+03    1.5184236e+03    1.5181321e+03
   9.0706828e+02    9.4572651e+02    1.0329366e+03    1.1824633e+03    1.3578140e+03    1.4020126e+03    1.5511046e+03    1.5485166e+03    1.6655386e+03
   8.8086879e+02    9.1524692e+02    9.9142467e+02    1.1567591e+03    1.3109381e+03    1.3465564e+03    1.4565154e+03    1.4383209e+03    1.6404697e+03
   8.6516400e+02    9.2016024e+02    1.0012468e+03    1.2226268e+03    1.4196745e+03    1.4566765e+03    1.5841094e+03    1.6013157e+03    1.5500746e+03
   8.7850533e+02    9.2278054e+02    1.0317831e+03    1.1785895e+03    1.3645317e+03    1.4266436e+03    1.4984596e+03    1.4911575e+03    1.6169658e+03
   8.3120823e+02    8.6972760e+02    9.4520871e+02    1.1440968e+03    1.3614567e+03    1.3967196e+03    1.5412838e+03    1.5895836e+03    1.6066211e+03
   8.6267975e+02    9.1364634e+02    9.7524905e+02    1.1554923e+03    1.3646498e+03    1.4128042e+03    1.5632676e+03    1.5746799e+03    1.5487024e+03
   9.8085582e+02    1.0103698e+03    1.0844630e+03    1.2167696e+03    1.3697606e+03    1.3760104e+03    1.4536396e+03    1.4718414e+03    1.5756049e+03
   8.9911989e+02    9.4798924e+02    1.0349072e+03    1.2064023e+03    1.3743497e+03    1.4378859e+03    1.5226889e+03    1.5390228e+03    1.5988786e+03
   8.7709056e+02    9.1918560e+02    1.0201731e+03    1.2095369e+03    1.3996814e+03    1.4243944e+03    1.5115904e+03    1.5126553e+03    1.6160146e+03
   9.1842114e+02    9.3783046e+02    1.0239448e+03    1.1902445e+03    1.4201312e+03    1.4660472e+03    1.6458593e+03    1.6703002e+03    1.5962905e+03
   9.5744836e+02    9.8198576e+02    1.0630268e+03    1.2165557e+03    1.3814758e+03    1.3970812e+03    1.5227697e+03    1.5421704e+03    1.5696596e+03
   9.2224813e+02    9.4637121e+02    1.0243334e+03    1.1296774e+03    1.3171276e+03    1.3282285e+03    1.4485012e+03    1.4708565e+03    1.5877179e+03
   8.3814079e+02    8.7726278e+02    9.8646956e+02    1.1667020e+03    1.3695271e+03    1.4121473e+03    1.5575898e+03    1.5940904e+03    1.5534010e+03
   9.1864780e+02    9.5480744e+02    1.0308345e+03    1.2337948e+03    1.3902622e+03    1.3949556e+03    1.4789206e+03    1.5064764e+03    1.5812826e+03
   8.6608996e+02    9.1542069e+02    1.0078941e+03    1.1845813e+03    1.4114510e+03    1.4209963e+03    1.5668124e+03    1.5674491e+03    1.6368293e+03
   8.4288879e+02    8.8500275e+02    9.7447639e+02    1.1434124e+03    1.3303830e+03    1.3641637e+03    1.4600590e+03    1.4862373e+03    1.5916855e+03
   8.9349292e+02    9.4327245e+02    1.0023753e+03    1.1946103e+03    1.3982579e+03    1.4104546e+03    1.5499388e+03    1.5504051e+03    1.6269082e+03
   8.4967356e+02    8.9563075e+02    9.9705370e+02    1.2066693e+03    1.4083548e+03    1.4588329e+03    1.5441959e+03    1.5636731e+03    1.6473466e+03
   9.0283762e+02    9.3036733e+02    1.0197674e+03    1.1713838e+03    1.3406825e+03    1.3495118e+03    1.4406485e+03    1.4784332e+03    1.7153706e+03
   8.4818370e+02    8.8828805e+02    9.7031706e+02    1.1328608e+03    1.2989646e+03    1.3283841e+03    1.4057484e+03    1.4442973e+03    1.5583455e+03
   9.0522353e+02    9.5837060e+02    1.0293807e+03    1.2007131e+03    1.3703879e+03    1.4037512e+03    1.4757658e+03    1.4748689e+03    1.6110329e+03
   9.3052286e+02    9.7591430e+02    1.0400650e+03    1.1854368e+03    1.3661852e+03    1.4189341e+03    1.4889828e+03    1.5148734e+03    1.4951101e+03
   9.2774742e+02    9.5137593e+02    1.0122978e+03    1.1897276e+03    1.3606859e+03    1.3848709e+03    1.5487870e+03    1.5684429e+03    1.6861262e+03
   9.0166504e+02    9.4436299e+02    1.0404762e+03    1.2039746e+03    1.3715248e+03    1.4228006e+03    1.5206897e+03    1.5382681e+03    1.5771282e+03
   9.1294652e+02    9.3639595e+02    1.0389817e+03    1.2096919e+03    1.4115711e+03    1.4346742e+03    1.5462377e+03    1.5508999e+03    1.6101500e+03
   9.0060424e+02    9.5317058e+02    1.0186130e+03    1.1774224e+03    1.3712362e+03    1.4077702e+03    1.5175907e+03    1.5317916e+03    1.5833613e+03
   9.6911922e+02    9.7938092e+02    1.0623387e+03    1.2127163e+03    1.3801938e+03    1.3885364e+03    1.4983913e+03    1.4862857e+03    1.5841485e+03
